run_epoch,run_number,git_hash,mode,scenario,lod_distribution,chunks,elapsed_ms,chunks_per_sec,vertices_total,vertices_per_chunk,vertices_per_sec,query_qps,hw_threads,theoretical_chunks_per_sec,theoretical_vertices_per_sec
1776158272,4,a0e3d04_dirty,quick,lod0_32,L0=32,32,53.2947,600.4348,64428,2013.3750,1208900.5160,574950.7058,10,42137.9235,35261064.0408
1776158272,4,a0e3d04_dirty,quick,lod0_64,L0=64,64,133.2656,480.2440,127938,1999.0312,960022.8140,574950.7058,10,42137.9235,35261064.0408
1776158272,4,a0e3d04_dirty,quick,lod1_1024,L1=1024,1024,243.0115,4213.7924,780078,761.7949,3210045.6151,574950.7058,10,42137.9235,35261064.0408
1776158272,4,a0e3d04_dirty,quick,lod2_1024,L2=1024,1024,301.1332,3400.4889,935280,913.3594,3105868.4516,574950.7058,10,42137.9235,35261064.0408
1776158272,4,a0e3d04_dirty,quick,lod3_2048,L3=2048,2048,584.2915,3505.0998,2060274,1005.9932,3526106.4041,574950.7058,10,42137.9235,35261064.0408
1776158272,4,a0e3d04_dirty,quick,rd128_mix_quick,L0=96|L1=604|L2=604|L3=604,1908,665.4958,2867.0352,1810266,948.7767,2720176.3110,574950.7058,10,42137.9235,35261064.0408
