run_epoch,run_number,git_hash,mode,scenario,lod_distribution,chunks,elapsed_ms,chunks_per_sec,vertices_total,vertices_per_chunk,vertices_per_sec,query_qps,hw_threads,theoretical_chunks_per_sec,theoretical_vertices_per_sec
1776157616,2,a0e3d04_dirty,quick,lod0_32,L0=32,32,52.1438,613.6876,64428,2013.3750,1235583.3507,708168.1218,10,53230.5919,48618660.1618
1776157616,2,a0e3d04_dirty,quick,lod0_64,L0=64,64,99.1203,645.6801,127938,1999.0312,1290734.6964,708168.1218,10,53230.5919,48618660.1618
1776157616,2,a0e3d04_dirty,quick,lod1_1024,L1=1024,1024,214.7515,4768.3011,780078,761.7949,3632467.5314,708168.1218,10,53230.5919,48618660.1618
1776157616,2,a0e3d04_dirty,quick,lod2_1024,L2=1024,1024,192.3706,5323.0592,935280,913.3594,4861866.0162,708168.1218,10,53230.5919,48618660.1618
1776157616,2,a0e3d04_dirty,quick,lod3_2048,L3=2048,2048,467.0168,4385.2813,2060274,1005.9932,4411563.0001,708168.1218,10,53230.5919,48618660.1618
1776157616,2,a0e3d04_dirty,quick,rd128_mix_quick,L0=96|L1=604|L2=604|L3=604,1908,554.4126,3441.4801,1810266,948.7767,3265196.2065,708168.1218,10,53230.5919,48618660.1618
