run_epoch,run_number,git_hash,mode,scenario,lod_distribution,chunks,elapsed_ms,chunks_per_sec,vertices_total,vertices_per_chunk,vertices_per_sec,query_qps,hw_threads,theoretical_chunks_per_sec,theoretical_vertices_per_sec
1776232222,10,b1aa64d_dirty,quick,lod0_32,L0=32,32,139.6252,229.1850,64806,2025.1875,464142.6524,826238.4069,24,84510.1714,88603951.0382
1776232222,10,b1aa64d_dirty,quick,lod0_64,L0=64,64,280.8379,227.8895,128166,2002.5938,456370.0676,826238.4069,24,84510.1714,88603951.0382
1776232222,10,b1aa64d_dirty,quick,lod1_1024,L1=1024,1024,290.8052,3521.2571,794514,775.8926,2732117.2819,826238.4069,24,84510.1714,88603951.0382
1776232222,10,b1aa64d_dirty,quick,lod2_1024,L2=1024,1024,298.1210,3434.8470,992220,968.9648,3328246.0140,826238.4069,24,84510.1714,88603951.0382
1776232222,10,b1aa64d_dirty,quick,lod3_2048,L3=2048,2048,603.9539,3390.9872,2229696,1088.7188,3691831.2933,826238.4069,24,84510.1714,88603951.0382
1776232222,10,b1aa64d_dirty,quick,rd128_mix_quick,L0=96|L1=604|L2=604|L3=604,1908,934.8013,2041.0754,1907256,999.6101,2040279.5214,826238.4069,24,84510.1714,88603951.0382
